opinion_id,true_topic_id,true_rank_in_topK,hit@1,hit@5,hit@10,hit@20,text,pred1_topic_id,pred2_topic_id,pred3_topic_id,pred4_topic_id,pred5_topic_id
41b9e407160b,6AAA584CCF70,-1,0,0,0,0,"to imform fellow citizens about the advantage of limited car usage.'' as a result,70 percernt of vaubans families do not own car and 57 percent sold a car to move here''.''automobiles are the linchpin of suburbs where middle- families from chicago to shanghai tend to make their home''.and '' passenger car are responsible for 12 percent of greenhouse gas emissions in europe. and up to 50 percent in some car-intensive area in the united state''.",70CAE1192018,D994B051E6A2,412F965FE701,7323FA189167,DCDE7152B94E
5123d857fae6,6AAA584CCF70,-1,0,0,0,0,"while there have been effort in the past two decades to make cities denser, and better for walking, planners are now taking the concept to the suburbs. vauban,home to 5,500 resident within a rectangular square mile,may be the most advanced experiment in low-car suburban life''",15DF5443F192,CF1345B5E224,8836AD393A34,0B606C33AC4D,B867F487B9F3
c610cb830ee0,6AAA584CCF70,1,1,1,1,1,there are some county and city tht have higher cost of the gasoline and some county and city have lower cost but evrything it different in all the world,6AAA584CCF70,509A6BA813C0,0B606C33AC4D,90F9C06E19BC,6FAADEC1F061
24b4e96b2d79,6AAA584CCF70,-1,0,0,0,0,"paris typically has more smog than other european capital.''president obama's ambitious goal to curb the united state greendhouse gas emissiom, unveiled las week,will get a fortuitous",7507EC0790DF,67780BCAD15F,FE018F15F8A4,313229323B6E,7DA8E80C2FAF
7eca12e5ef03,6AE4BFE2E5CF,-1,0,0,0,0,the student can pander to their learning style and interest,EBF9131A638F,59A14F276C3E,48B6B42AF44E,49DA281C7585,876A650B692E
4f9616fd4125,6AE4BFE2E5CF,-1,0,0,0,0,it can reinvigorate the student with a passion for learning,022EE73C4244,28823EC65BA2,49DA281C7585,1BF9AA238FCE,48B6B42AF44E
a5e05ff4f5e8,6AE4BFE2E5CF,-1,0,0,0,0,it instills a certain independence from adult figures that will be necessary later in life.,B43F583ECE54,48B6B42AF44E,1E8C298D92CB,58B7F73691D2,CC54E936E3FA
705d11689c5f,6AE4BFE2E5CF,-1,0,0,0,0,"students learn in many different ways. psychological studies have shown that there are different types of learning, from spacial to audio to visual, and students learn better in some ways than others. a rising awareness of mental health has also led to the understanding that brains process information in different ways, so students with autism or adhd don't get the same results from the conventional classroom practices. student-designed summer projects would be able to take all these different specifications into account when structuring the project, so visual learners could visit exhibitions while attention deficient kids could apply whatever technique they need to help them study (listening to music for some, a totally still room for others)",F065FD9F8D5F,D60320508249,78B951722074,0E5BCFB10650,D1AF5CE5040E
feff49a42385,6AE4BFE2E5CF,-1,0,0,0,0,"the dynamic nature of a student-designed project would be an advantage to the kids who need to learn in a different way from the regulated, cookie-cutter methods that teachers use.",78B951722074,86D1F207868B,31F4831C794D,2DA25C61D18D,AFCE5307F69A
3f428303c7bf,6AE4BFE2E5CF,-1,0,0,0,0,"as well, a student-designed project could angle more in the direction of what the student wants to learn about. students are forced to spend hours of a day paying attention to subject matters that they don't care for in order to get a generalized education. however, the point of a summer project is education itself, not education towards the goal of a degree. students would be able to design a project that deepens their interest in a topic, broadens their knowledge in a niche industry. education would feel more like a hobby than a chore if a student could account for what they learn and how they want to learn it.",2DA25C61D18D,78B951722074,AFCE5307F69A,D1AF5CE5040E,5484CC372842
edb3f97102d4,6AE4BFE2E5CF,-1,0,0,0,0,"a student-designed summer project would be exciting for students, because the agency over their education would allow them to create highly specified and perfect learning courses for themselves",D1AF5CE5040E,F9238D9E5631,E37D480CD473,31F4831C794D,AFCE5307F69A
b06308b682de,6AE4BFE2E5CF,-1,0,0,0,0,"going through a program that teaches them in a way that they both understand and enjoy would be exciting and possibly life changing. the modern school system is the most monstrous source of stress on the childhood and adolescent mind. even though learning should be acknowledged as a privilege, wonder, and necessity, it becomes a burden to students. between the forced socialization of the classroom environment, administrations that care more for policy than the experience of the individual, a constantly building workload, and a set of rules and grades that are constantly judging and disciplining behavior, schooling becomes nightmarish for students. the poor environment weighs so heavily on the minds of children that they often develop mental illnesses or complexes, and, in extreme cases, are driven to suicide over poor grades (which, in the grand scheme of life, should be menial). student-designed summer projects would be a way to show students that learning can be a growing and nurturing experience, instead of a murderous one. that change in outlook in the mind of a student could make all the difference in that student's optimism, well being, and quality of life for the rest of their schooling career.",D60320508249,A588F05DC41F,F065FD9F8D5F,0BF9F64D6FD1,11950E4412E5
a719093ad329,6AE4BFE2E5CF,-1,0,0,0,0,"one of the main focuses of school is to prepare a student for adulthood. while school accomplishes that in many ways, it fails to teach students how to truly act independently, because their lives are always in some way being influenced by adults that hold real power. a student-designed summer project would fill this void of education, however, because it encourages students to make choices for themselves and then to carry through with those choices in order to make them a reality. placing the responsibility of their own education on a student would encourage them to think critically and organizationally in order to create and then implement a strategy. the limitless possibilities of the project, because the design is given over to the student, would teach them how to narrow down vague concepts into specific plans. even arranging for certain resources to be supplied, depending on the project, would show the student how to control moving parts - whether that manifests in asking their mother to buy eggs from the grocery store or in biking to the library to check out the necessary reading materials. students are rarely prepared for the autonomy of college and the time-managing aspects of adulthood, because they're used to their parents or teachers doing things for them",4CBB994F69F3,78B951722074,E37D480CD473,3EEDE8AD3CB3,0D91FC8A9FE7
c03c6010ea4e,6AE4BFE2E5CF,-1,0,0,0,0,forcing a student to design a project that they then have to complete would be an introduction into the decision making of adulthood.,758703E5BF73,24FA36D49DB7,22FD17FB1BEB,6BFE57AA416B,4E1A49DAA439
822969a0ac39,6B030715E953,-1,0,0,0,0,students may need to take care of family members right after they leave school.,D81428AC9545,C7373B980F7E,419C8EFADABA,9E2E1FDE4D15,6C1C86ECD6BC
b5dafbe35dc8,6B030715E953,-1,0,0,0,0,most students get loads of homework or assignments to finish between the week.,A4E6E2D5658D,1C592378CBD1,7B52C05A4BDB,C8E9D6F3C80A,C05809232F0E
6a928f2ac4f6,6B030715E953,-1,0,0,0,0,"students may not like the after school activities, or they would rather go home.",D0733E25A2C7,47650F5F247C,B9B653AD964E,709820813997,DF890FC7D48F
992623aba01d,6B030715E953,-1,0,0,0,0,students needed at home would never be able to participate in the activities after school.,47650F5F247C,FA38B62F80E5,A67D3F549FAD,4722B4D2C6E7,5EB7A0B134B4
189776330858,6B030715E953,-1,0,0,0,0,"students sometimes at home need to become the parent for their younger siblings. this carries on the responsibility to feed and watch the child. the student may also need to pick up their younger siblings at the bus stop or daycare, being late to either of those would lead to a bigger problem. having a parent come home late would push the responsibility to make sure the students sibling is put to bed at the right time. it might take hours for smaller children to sleep, this can badly effect the students sleep. the students responsibilities lead them to have no time for after school activities.",42D8CCA3643E,D26C9B0368D0,13AF1E268C99,73D69658CF95,CF43485AE351
4ade38b0793e,6B030715E953,9,0,0,1,1,"with the students work load teachers give them, they wouldn't be able to have time for extracurricular",6C7C9840311F,D326DB3F4FCF,75C4CC1ABECF,DCC03D6E1A60,70B291155F0E
db46e2bc49d3,6B030715E953,-1,0,0,0,0,teachers like to assign lots of homework and assignments to students. this leads to the student spending their time doing work. students also take the responsibility to make sure its all due before or the day of. this happens to force the student to keep their minds on school work instead of activities. after school activities would just be a handful between homework and assignments. having a large handful can lead to stress. with the student having no time left extra curriculum would be out of the question.,96B312BD472F,2017D32A0639,D99A8FDB17D8,B0CA3173B40D,A588F05DC41F
d2ba1f3b7674,6B030715E953,-1,0,0,0,0,most students end up having a long day at school. this can effect on how the student feels by the end of the day.,3DAC64829E27,1A26AFD79998,CC02E6A858C4,23968A5EA064,A38187259EEE
6021f0741d12,6B030715E953,-1,0,0,0,0,"students would rather go home and relax then to do an activity right after a long day. after school activities would ruin the students motivation to do anything. students need a break from school. the perfect time for that would be after school hours. allowing the student to have a time for themselves would let their brain relax and letting their body refresh. students should allow themselves to have breaks after school, this wouldn't happen if students had to do a extracurricular.",2CFBD4AA7BE5,D0733E25A2C7,B9B653AD964E,709820813997,9756E31C449F
cf8497b2b0c6,6B34AE0F8DBF,-1,0,0,0,0,"each passage has its own main part about venus, however, it will tallk about the challenge that are face in venus",AA23423F78A8,87A6EF3113C6,BC22AA8852AD,9AA193ECC201,5E57B80BFC66
69fc2be0b2b2,6B34AE0F8DBF,-1,0,0,0,0,in this parts of the article the author has the idea that studying venus is a worthy pursuit despiting the dangers and he explains his reasoning with the context that is left behind this article,1073917E4351,0B87B0B3278C,BDAAE2AE7BA8,3C01D1FB2BBF,5B9A44B2CF80
ea4ae3888e82,6B34AE0F8DBF,-1,0,0,0,0,"the passage tells us about why its worthy to pursuit it, in passage 8 it says, ""striving to meet the challenge presented by venus has value, not only because of the insight to be gained on the planet itself, but also because human curiosity will likely lead us into many equally intimidating endeavors."" the meaning of this part of the passage is telling us how people just think about how or what it is like to explore venus. nasa has been trying to make inventions to help them go to venus an have a closer look."" nasa is working on other approaches to study venus.""",4200B5E4E9DF,7EDFBE24CF70,1073917E4351,3D9CBC4F434F,7E2EF53A56BC
b3adaeecd6d8,6B34AE0F8DBF,-1,0,0,0,0,"althouth people want to go and explore venus, there are some challenges that venus provides for people",F0740AF01F22,1073917E4351,A3041B0D7D5E,F2AE26666823,1CF48E3DD535
47df8cfd1ee3,6B34AE0F8DBF,-1,0,0,0,0,"the dangers in this article tells us in passage 1 "" while venus is simple to see from the distant but safe vantage point of earth, it has proved a very challenging place to examine more closely."" its hard for us to explore something from far away but during the attemptes we still can get close to venus. in the passage it says, ""a lot of spacecraft haven't survived the landing in a few hours. maybe this issue explains why not a single spaceship has touched down on venus in more than three decades."" these are some reason why we can not reach venus as worthly it is, it is challenging to explore.",1073917E4351,A3041B0D7D5E,3C01D1FB2BBF,07ECEB4E4BE1,0B87B0B3278C
27c63c57c0d1,6B4F37D30E7C,6,0,0,1,1,"venus is a secons planet with more similarity in our solar system, in terms of density an size and occasionally in distance. venus is a big planet for to go investigate",D2FB5374A7A2,93E10E079796,F84A7FCFEF76,61ECCAC44988,4200B5E4E9DF
76d4f93d7cf4,6B4F37D30E7C,18,0,0,0,1,"the atmosphere of almost 97% carbon dioxide blankets venus. on the planet's surface, temperatures average over 800 degrees fahrenheit, and the atmospheric pressure is 90 times greather than waht we experience on our own planet.",57CE6ED06513,958BACFAF66B,65552A741D2A,EC3DD758D9F0,D2FB5374A7A2
592cb10e4a8d,6B4F37D30E7C,-1,0,0,0,0,these conditions are far more extreme than anything humans encounter on earth.,0548DE784D69,C71F197DD70A,8D4DEA77D545,C4C3A58C5939,1CF48E3DD535
871c88230c35,6B4F37D30E7C,-1,0,0,0,0,"venus has the hottest surface temperature of any planet in our solar system, even though mercury is closer to our sun.",877F6174E222,57CE6ED06513,6A49432C3001,95A558C8882D,2B3601A69135
b106db138e65,6B4F37D30E7C,10,0,0,1,1,nasa is working on other approaches to studying venus,4ACC669C808C,EAF6BCA737BD,11823089B61E,72AC5F226827,C4F0E1CA18F0
aae8d6b1b37b,6B4F37D30E7C,-1,0,0,0,0,"for example, some simplified electronics made of silicon carbide have been tested in a chamber simulating the chaos of venus's surfaces and have lasted for three weeks i such conditions. another project is use old technology called mechanical computers. just imagine exposing a cellphone or tablet to acid or heat capable of melting tin",BCEBA1D60DFD,527EB3C89F2F,9263362F551D,4164C4264ABA,023CEE52C08C
acb5c966b3a6,6B61F68D4B21,-1,0,0,0,0,"it could allow teachers, staff, and other students to know how a students is feeling",CC02E6A858C4,09DB075C4ACE,57596DF3AD20,23968A5EA064,1A26AFD79998
02e463312c5a,6B61F68D4B21,-1,0,0,0,0,"if you know they are feeling sad, you could change something to make them feel happy.",3679FD464B98,EA238A2AE63A,396A37B6D921,CDBECBAD7FCE,E04E83CEF5DA
d9d7b2b7d7b3,6B61F68D4B21,-1,0,0,0,0,these things could make the student more willing to learn and be more excited about school.,022EE73C4244,8A4D99910F10,D67D723785A7,60C439A28A94,49DA281C7585
4afdc39557e3,6B61F68D4B21,-1,0,0,0,0,"if you were to recognize how someone was feeling, think about how much that could benefit you and the person feeling that way.",211C17AD0F75,EE71095197E1,E04E83CEF5DA,9FBD2D259388,A24EFA2DE8DC
fa791c009506,6B61F68D4B21,20,0,0,0,1,"if you were to notice a student feeling sad or lonely, you find out the problem and solve it. if a student was mad or upset, you could fix that too. this might create less violence in schools and higher school attendence rates. it could prevent fights and arguements between teachers and students. it could also prevent bullying",ADAE8A21CE9E,12A61F91FC80,E7C5E12F4E84,996E2B328D4E,1A26AFD79998
fe77cbd7de3c,6B61F68D4B21,-1,0,0,0,0,"if a student is feeling sad, lonely, or depressed, teachers could recognize that and fix the problem before anything happened or got worse.",12A61F91FC80,ADAE8A21CE9E,09DB075C4ACE,DB58FD0171CD,600959D8A343
ebb461e5b19e,6B61F68D4B21,-1,0,0,0,0,"this can also make school couselors better at their jobs and make their jobs easier. if couselor knew how you were feeling, they could get you the help you needed faster then when they had to figure out exactly how you were feeling.",A38187259EEE,F55EF5BB5CB9,C6B21B6E5767,C48F269A6ED8,BB4A53A0A9E0
453395fc8278,6B648AFC9FCF,-1,0,0,0,0,finally someone has found a way to determine someone's feelings and emtions with a simple computer program,44E343ECD9B7,0961B819A4E9,AB2D3DFD55CD,8439B0D3B7DC,14FE56852B95
466ccf3d9a31,6B648AFC9FCF,-1,0,0,0,0,the person who worked and worked to show us this is dr. huang from beckman institute for advanced science at the university of illinois. dr. huang and his colleague are experts at developing better ways for humans to communicate with computers. this idea for trying to communicate with computers brought up the idea of the feelings and emotions of a human being. they use simple calculations of the facial movements that are used to determine your feelings and emotions.,D3E0089B305C,68B6142F4EA9,8C155B1DA8DD,8439B0D3B7DC,57778A40CC36
4a083ae3d14b,6B648AFC9FCF,-1,0,0,0,0,they begin the process with a 3-d process of the face and control every muscle on the face to mimic the emotions and feelings of a human being and that is amzing,EFA46BC5A89A,274CB6483DB9,59D72A2EE874,99C25C797D74,6B61F68D4B21
d273fffc7485,6B648AFC9FCF,-1,0,0,0,0,"the movements of the face is called a ""action unit"". dr. huang relies on a psychologist to determine the emotions of that scan and to give six emotions that will determine every humans feelings within those six basic emotions. i think that these basic emotins are basically all the emotions any human uses for every day life. thats why dr. paul eckman picked them because them are the most common and most used emotions ever.",9EAD1B4831C7,F9FFECDE9A53,B37E64E1BE1E,0ACB0E08934E,99C25C797D74
0920a65087af,6B648AFC9FCF,1,1,1,1,1,in paragraph three is the way humans move their muscles on their face to show emotions. facial expressions are the one way humans can determine how someone is doing or feeling at that moment of time. in paragraph four they talk about how the program can even show that facial expressions of how mona lisa was feeling or what emotions she had of the time of the painting. the fact that we perform the same impressive calculation of determining a person's feelings just by looking at them is a perfect way for them to study and perfect the programs way to scanning emotions. the demonstractions of each scan are amazing at showing what the program and the computer can really do at a time where technology is at it's prime.,6B648AFC9FCF,2D08A68E70CD,E10D5E79B0A0,44E343ECD9B7,3A7412AECF21
6c9bc23b7be1,6BF54A9F8383,-1,0,0,0,0,texting and driving is one of the most dangerous forms of distracted driving.,4C30EEDA3A8F,179A2FE8AF05,9DBB8B0C3367,F038AB4D788D,D44639122EAF
d6c83b9e6b84,6BF54A9F8383,-1,0,0,0,0,"in fact, the average text sent or read in a car takes a driver's eyes off the road for 5 seconds. this is more than enough time to get in a life-altering accident. now in the matter of 5 seconds of looking at your phone you can cause yourself to getting in a really bad accident. now if you get caught texting or using your phone while driving you can get in some trouble. violation of the law is a misdemeanor, punishable by a fine of $25 for a first offense, $50 for a second offense, and $75 for a third offense. the penalty for a first offense for violating the texting law is a fine of $20 to $400 and up to four points on the driving record of the offender. so are you sure you willing to pay the fine or do the time for texting while driving. it really isn't worth it you can wait until you get to your destination. there more things important than your phone while you're driving like the road than an instagram notification.",0300455258CB,A2A80E683990,D6AAE9DC566D,179A2FE8AF05,1F3E6E0EF6FB
2ea889e7a022,6BF54A9F8383,-1,0,0,0,0,"using your phone while driving doesn't only put the driver at risk, but also everyone else on the road.",DE01C3FDCA0A,02DD203E0599,64F7C12F6811,878BE2C1F6FB,B87E8822B2D2
93c7f207eeb9,6BF54A9F8383,-1,0,0,0,0,"take for example the many young students who have died while driving because they were texting. looking around while driving, you can see people distracted by their cell phones. these people are not only teenagers but also adults. the shocking truth is that texting while driving increases the chances of crashing by over 23 times normal driving. people have a longer response time when they text. then the passengers may not be looking at the road because they may be on their phones. on average, an accident happens within two to three seconds when the driver is texting. so if you do get into an accident you could do major damages to another person car or worse you could cause severe health damage to the other person that was in the other vehicle. using a cell phone while driving caused an estimated 1.5 million car accidents in the u.s. in 2018 according to the national safety council. the u.s. department of transportation reported that cell phone use while driving kills 3-000 to 6,000 people every year including the other that got was in the accident because of the bad driver.",9DBB8B0C3367,0300455258CB,A2A80E683990,9EADCECA2FB8,878BE2C1F6FB
726c9edb8482,6BF54A9F8383,-1,0,0,0,0,there are many reason on why texting while driving is very useful,43C31084455B,9DBB8B0C3367,4C30EEDA3A8F,179A2FE8AF05,0300455258CB
f8b4e55d4c08,6BF54A9F8383,20,0,0,0,1,"here's seven reasons to stop using your phone and driving it puts innocent lives at risk, it puts your life at risk, it is comparable to, if not worse than, driving under the influence ,you are more likely to crash, it's very easy to simply pull over, you are setting a bad example for children and it is often illegal.",DE01C3FDCA0A,179A2FE8AF05,878BE2C1F6FB,9FE9D9EB5111,B87E8822B2D2
6992f7b9e722,6BF54A9F8383,7,0,0,1,1,"the reasons why cell phones should not be used while driving are fairly obvious, because even a two-second distraction - taking your eyes off the road to pick up your phone and see who's calling you for example- increases your risk of crashing. as long as their use does not distract you from focusing on the road and you do not have to touch the phone. using your phone when your car is stationary at traffic lights or in congested traffic. illegal. when the engine is running and you are in control of the car, it is illegal to touch your phone. now if you were a passenger in a car would you want the driver to be using their phone while driving? no so think when you're driving and you have the urge to look at your phone think of what could happen if you take your eyes of the road or how you would feel if someone on their phone while driving. please don't text while drive or get on your phone.",65B987E219BE,B87E8822B2D2,85B22ACB7FBC,4BDD636AAE13,DE01C3FDCA0A
c61cb77fa555,6BFE57AA416B,-1,0,0,0,0,"it helps them feel more motivated,",49DA281C7585,D8F89BE1861C,41CC238F5738,8F78D1ABFDB6,D0733E25A2C7
699cc1158bf5,6BFE57AA416B,18,0,0,0,1,they can take the information that they are using from the project and actually learn from it.,D60320508249,22FD17FB1BEB,24FA36D49DB7,25279CF8444F,BE80D73EC131
7d0c586d75a5,6BFE57AA416B,-1,0,0,0,0,"as a student myself, i tend to put more effort into my work when i know i can have fun with it. instead of working on summer project that is picked by a teacher, the idea of picking my own project-design seems more motivating and more enjoyable to work on. when students have the option to work on a project that they can choose from, they end up forgetting that they are working on a project. instead, they are just having fun and thinking that they are just working on a new summer hobby. the more people that enjoy on what their project is going to be, they are more likely to complete the project faster and not procrastinate on the project.",D60320508249,2DA25C61D18D,5484CC372842,98EB307EB4CC,5CD0A11E317E
e402f72567cc,6BFE57AA416B,19,0,0,0,1,this makes students gain better work ethic and not be lazy when completing a project they know that they don't have motivation for.,F43B82E81D75,CE9EB0366069,D2F5E24CEEAA,2DA25C61D18D,D99A8FDB17D8
a7128d06b96d,6BFE57AA416B,-1,0,0,0,0,a student-designed project either allows students to become more creative or have students show off their creativity skills,1CF149052D11,4CBB994F69F3,CAC4E6021973,4EFC8F589A83,01F69867D1BE
65124013d493,6BFE57AA416B,-1,0,0,0,0,"rather than just meeting the requirements that the teacher has given them, a student can go above and beyond on a project when they choose their own project. if the school gives students their own way to create their summer project, it can show teachers how they work when they present them when the students go back to school. allowing students to show off their skills can show both students and teachers what that student can do, and he/she can inspire other students to become more creative when there is another project that is assigned to them.",4CBB994F69F3,E37D480CD473,11950E4412E5,25279CF8444F,D60320508249
c94ee2bf3242,6BFE57AA416B,-1,0,0,0,0,the whole point of summer projects is for that students can make sure that they are still learning during their break.,19E57B0657A6,25279CF8444F,082E19093947,2B015051803E,79887DA7C1B1
7e54b119c35f,6BFE57AA416B,-1,0,0,0,0,"if they have to work on a project that is designed by a teacher, how would they ever feel motivated to actually learn from the project that they have to do? if a student gets to design their own project, they can pick their own project that it is interesting to them, and take their time to actually learn from it. myself for example, i learn better when i have more fun, and when i find ways to make it more enjoyable.",9DC3CADE8953,76CDE9069DBE,46A92C87B030,28314B1AC842,B5A5CFDCE29E
139c6715356f,6BFE57AA416B,-1,0,0,0,0,"although if a teacher-designed project would be assigned to students, it would be easier for teachers to grade, as they already understand the topic(s) that is chosen for them.",9DC3CADE8953,F4A3B4B14952,86D1F207868B,2DA25C61D18D,AFCE5307F69A
9d602c0f0d72,6BFE57AA416B,-1,0,0,0,0,"however, students would barely learn anything about the topic that is chosen for them, because they are forced to work on that topic. also when the students are back in school and they have to present their projects, the other students might not even pay attention to their classmates presenting, because they would already know the information that is going to be said. the classmates that i've talk to in my school state to my that they have more fun with a project when they get to pick their own topic to choose from, and tend to pay attention more to when their classmates present different projects topics.",DCABFA6AD5AE,5412AD81F965,88FD7FAAFA90,758703E5BF73,D60320508249
f4b3739d8362,6C09B4AA6A77,8,0,0,1,1,how we can use it to help other,5EA13764DA34,FF11B4681D78,77CF3644F240,CE3B81539AE0,9FBD2D259388
76f5433b3809,6C09B4AA6A77,17,0,0,0,1,how to use it correctly.,36F89CC566E6,9E329AE0D772,04147BBED91A,FCF6588BC52B,DD3F7252F887
c5522248c9ac,6C09B4AA6A77,-1,0,0,0,0,"first of all let me explain the passge, the passage talks about how we can use technology to identify human emotions. how is this technology valuable, well it's very valuable.",44E343ECD9B7,405D9D4958DF,99C25C797D74,86FFB72A8AE3,CB86688CF491
40ee9a95c024,6C09B4AA6A77,-1,0,0,0,0,"the facs (facial actions coding system) which is the technology that identify humans emotions, can let us see how everyone is.",44E343ECD9B7,59D72A2EE874,99C25C797D74,F9FFECDE9A53,8439B0D3B7DC
e2a9c482adb3,6C09B4AA6A77,-1,0,0,0,0,"we can use the facs everywhere that will help us to help people. help everyone, and even animals. help everyone in there time of need. help those whom don't want help. those who can't control themselves. those that can't think correctly. those whom are at the blink of death. a lot of people and so many more lives can be save with this technology.",51CCAD86D2F2,01B52B1D14F8,0D220BA8BA23,1028F5A588AA,58ED581D8B93
c18718a868f0,6C09B4AA6A77,-1,0,0,0,0,how can we use it to help others? we can use the facs to identify human emotions and help the ones that are sad.,44E343ECD9B7,4E2D058C025D,6B61F68D4B21,01B52B1D14F8,5B1286DD196F
bb0bcb2874a9,6C09B4AA6A77,-1,0,0,0,0,"we can help them before somethings happens, like we can prevent a school shooting if we know how the persons feels. we can give them all the help they need. no lives have to be lost if we know how everyone feels. we can even stop people from killing themselves, we can change lives with this technology. we can even help those who don't want help because they are people to that are hurting. we have to help those in need and i know we can do it with the help of the facs and change the world. it would be a lot safe out there. we can do all of this because of facs and that's why i think its very valuable.",56193E77BB71,0D220BA8BA23,0E67436136BE,01B52B1D14F8,EE6CE96959D4
f8a0d4096f1e,6C09B4AA6A77,-1,0,0,0,0,but there always a correct time to use this. if we can tell if someone is really depress that's when we do something because it's hard to control yourself when you are really sad.,E04E83CEF5DA,2B2696900DDF,EF70A0E7826B,7AFF516471C0,44D3C95615CA
8d199caef44a,6C09B4AA6A77,-1,0,0,0,0,"we shouldn't just wait and see what happens, we have to do something about it, because we are all human. if we see someone very depress we try to cheel them up, but what if we can't tell. that's also another example when we should use them. we can stop things from happening, bad things.",FB1553163CF5,EAED55A47DC5,57778A40CC36,0961B819A4E9,9FBD2D259388
c53d763bb90f,6C3788371B29,-1,0,0,0,0,"however, people fail to realize that driving cars is damaging our earth.",495DF8DE2896,8C55F83A618F,E0C57C8B7FFA,B91B697EB28E,FCD5E2EA7372
ccaf3477490d,6C3788371B29,-1,0,0,0,0,we don't have anywhere else to go if we keep killing earth,A32A838D1C3F,B91B697EB28E,C405CB0C12D2,4ACC669C808C,9E1B8D4EA6B0
6382d653da10,6C3788371B29,-1,0,0,0,0,"in paris, the government banned certain cars to drive on certian days. in robert duffer's article it explains which cars are banned, ""on monday motorists with even-numbered license plates were ordered tro leave their cars at home or suffer a 22-euro fine ($31). the same would apply to odd-numbered plates the following day."" paris takes action in hopes to help their air pollution. the smog was so bad it ""rivaled beijing, china"".",18A22DA09EF0,495DF8DE2896,6E534D6E2282,BD7F5D94AFED,B471DC1A142D
5989939ded6c,6C3788371B29,-1,0,0,0,0,"vaugban, germany tries an experiment. they make a suburb with real people, going to real life jobs without cars. this is one of the first car-free cities and it was great. life continued, people still breathed, society was advancing without any help from a combersome vehicle. not only did this city help with air pollution but it got people up and outside! people walked or used bycicles to get to where their were headed.",71E9F0BA4A2D,88DD3D58EA57,EC12EE97A834,CF1345B5E224,0B606C33AC4D
76c99a26497b,6C3788371B29,-1,0,0,0,0,exercise is the one thing almost everyone pushes off but now with no cars you have to get that exercise in order to get to work!,71E9F0BA4A2D,806100760821,3A88FA2C4060,0C952AD5C1EA,7D59699BB70F
1628c143bb63,6C3788371B29,-1,0,0,0,0,"even in bogota, colombia people believe '""it's a good oppertunity to take away stress and lower air pollution.""' eventhough germany didn't allow a single car, colombia did allow there to be public transportation only( busses and taxis).",7DA8E80C2FAF,01AFC67DF935,313229323B6E,F9448F4CD1E8,8B696D4A84A0
6047c0cc2945,6C3788371B29,-1,0,0,0,0,"the people are happy and content with this simplistic lifestyle,",0168325D0E24,1E8C298D92CB,77CF3644F240,8AAA87E056FD,27347E260F1C
eb1a8d1c3b18,6C3B801F92D2,-1,0,0,0,0,not using cars is better for the environment,131614E5C301,D3D2660F2D77,45A87F46D89C,7EC34F21069A,A7D201133DAD
787b5ccbc2b1,6C3B801F92D2,-1,0,0,0,0,that it allows the city to improve itself.,399C14D08042,F3928951775C,6FAADEC1F061,0B606C33AC4D,58B7F73691D2
b69d5a3df173,6C3B801F92D2,-1,0,0,0,0,"in recent years, the environment has become a worldwide concern; one of the advantages to limiting car usage is that it will positively impact the environment.",7507EC0790DF,2F523DD862F0,E0C57C8B7FFA,DA8115F12B50,F98E8D4EA700
bea6b0b2fde4,6C3B801F92D2,-1,0,0,0,0,"people all over the world are paying attention to what they can do to help the environment, meaning that this is an advantage that will appeal to a widespread audience. one way that limiting car usage will help is that it will reduce greenhouse gas emissions. in elisabeth rosenthal's essay ""in german suburb, life goes on without cars"", she writes, ""passenger cars are responsible for 2 percent of greenhouse gas emissions in europe ... and up to 50 percent in some car-intensive areas in the united states"". by limiting the usage of cars, the amount of greenhouse gases being emitted into the world would decrease substantially. while the idea that everyone would stop using their cars and the gas emissions caused by them would disappear completely is unrealistic, the prospect that a majority of the emissions could do so is perfectly reasonable. the reduction of these emissions would mean that the air quality would increase and be overall healthier for both all the world's population and all the wildlife across the world. robert duffer provides another example of how less car usage would impact the environment in his essay, ""paris bans driving due to smog"". according to the article, an intense smog had covered paris for five days, when the city decided to ban car usage over the course of two days. the cause for the smog was thought to be the high use of diesel fuel in france, with 67 percent of cars using it over gasoline, about 14 percent higher than the rest of western europe. the plan for the ban had been that cars with even-numbered license plates to not be used the first day and for ones with odd-numbered license plates not to be used the next day. in actuality, cars with odd-numbered plates were never banned from driving since the smog had cleared just after the first day. this shows the impact of limiting car usage. in just one day, a smog that was comarable to the one in beijing, china, one of the most polluted cities in the world, was removed considerably after just half the normal amount of cars were used over the course of a day. if this was used all over the world, the result would be even more significant. this evidence supports that limiting car use is good for the environment in more ways than one.",E0C57C8B7FFA,B09E38E0E8EC,CD9B8F75E2EE,F9448F4CD1E8,2F523DD862F0
8dfc7df78c09,6C3B801F92D2,-1,0,0,0,0,"additionally, the limited use of cars opens many opportunities for cities to improve themselves by adding new features or improving upon old ones.",9BEB8A30BE1B,57076BE40C47,7507EC0790DF,D3D2660F2D77,B09E38E0E8EC
